id,kode_user,paket_satuan,status_log,lama_aktivasi
3679,JT1097,5 Mbps,y,3 bulan
3680,KI3248,10 Mbps,y,3 bulan
3681,KT1977,5 Mbps,y,3 bulan
3682,KI3249,10 Mbps,y,3 bulan
3683,KD1736,10 Mbps,y,3 bulan
3684,KD1738,10 Mbps,y,3 bulan
3685,KP2016,5 Mbps,y,3 bulan
3686,KT1981,5 Mbps,y,3 bulan
3687,JT1099,5 Mbps,y,3 bulan
3688,KN0583,10 Mbps,g,
3689,KP2023,10 Mbps,n,3 bulan
3690,KI3256,15 Mbps,y,0 bulan
3691,KN0584,10 Mbps,n,3 bulan
3692,KI3257,10 Mbps,y,3 bulan
3693,KN0585,5 Mbps,y,3 bulan
3694,JT1101,5 Mbps,y,3 bulan
3695,KP2025,10 Mbps,y,3 bulan
3696,KT1984,10 Mbps,y,3 bulan
3697,KP2027,5 Mbps,y,3 bulan
3698,KI3261,5 Mbps,y,3 bulan
3699,JT1102,10 Mbps,y,2 bulan
3700,KI3262,10 Mbps,y,3 bulan
3701,KT1986,10 Mbps,y,3 bulan
3702,JT1104,15 Mbps,y,3 bulan
3703,KP2032,10 Mbps,y,3 bulan
3704,KI3266,5 Mbps,y,3 bulan
3705,KP2037,5 Mbps,y,3 bulan
3706,KP2038,10 Mbps,y,3 bulan
3707,KT1989,5 Mbps,y,3 bulan
3708,KD1746,10 Mbps,y,3 bulan
3709,KT1990,10 Mbps,y,3 bulan
3710,KP2040,5 Mbps,y,3 bulan
3711,KT1991,10 Mbps,y,3 bulan
3712,KD1750,5 Mbps,y,3 bulan
3713,KP2041,10 Mbps,n,3 bulan
3714,KD1752,5 Mbps,y,3 bulan
3715,KT1998,5 Mbps,y,3 bulan
3716,KD1753,5 Mbps,g,
3717,KD1754,5 Mbps,y,3 bulan
3718,KP2047,5 Mbps,n,3 bulan
3719,KD1755,10 Mbps,y,3 bulan
3720,KP2050,5 Mbps,y,2 bulan
3721,KI3281,5 Mbps,y,3 bulan
3722,KP2051,10 Mbps,y,3 bulan
3723,KP2054,10 Mbps,y,3 bulan
3724,KP2055,5 Mbps,y,3 bulan
3725,KT2002,10 Mbps,n,3 bulan
3726,KT2003,5 Mbps,y,3 bulan
3727,KD1757,60 Mbps,y,3 bulan
3728,KD1758,5 Mbps,y,3 bulan
3729,KP2060,5 Mbps,n,3 bulan
3730,KT2004,5 Mbps,y,3 bulan
3731,KP2062,5 Mbps,y,3 bulan
3732,KN0590,5 Mbps,y,3 bulan
3733,JT1116,10 Mbps,y,2 bulan
3734,KP2065,5 Mbps,y,3 bulan
3735,KP2066,5 Mbps,y,3 bulan
3736,KP2069,10 Mbps,y,3 bulan
3737,KT2011,5 Mbps,y,3 bulan
3738,KI3287,10 Mbps,g,
3739,KT2012,10 Mbps,y,2 bulan
3740,KD1764,5 Mbps,y,2 bulan
3741,KP2073,5 Mbps,y,2 bulan
3742,KI3290,5 Mbps,y,3 bulan
3743,KN0593,5 Mbps,y,2 bulan
3744,KN0595,5 Mbps,y,2 bulan
3745,KP2078,5 Mbps,y,2 bulan
3746,JT1120,5 Mbps,y,2 bulan
3747,KP2085,10 Mbps,y,2 bulan
3748,KN0596,5 Mbps,y,2 bulan
3749,KP2088,5 Mbps,y,2 bulan
3750,KI3296,5 Mbps,y,2 bulan
3751,KI3297,10 Mbps,y,2 bulan
3752,JT1121,5 Mbps,y,2 bulan
3753,KP2094,5 Mbps,y,2 bulan
3754,KD1767,5 Mbps,y,2 bulan
3755,KI3304,10 Mbps,y,2 bulan
3756,KI3305,5 Mbps,y,2 bulan
3757,KP2099,10 Mbps,y,2 bulan
3758,KT2023,10 Mbps,y,2 bulan
3759,JT1125,5 Mbps,y,2 bulan
3760,KN0599,10 Mbps,y,2 bulan
3761,KI3306,10 Mbps,y,2 bulan
3762,KP2108,10 Mbps,y,2 bulan
3763,KP2110,10 Mbps,y,2 bulan
3764,KT2025,5 Mbps,y,2 bulan
3765,KP2113,5 Mbps,y,2 bulan
3766,KP2114,5 Mbps,y,2 bulan
3767,KI3307,10 Mbps,y,2 bulan
3768,JT1131,5 Mbps,y,2 bulan
3769,JT1132,10 Mbps,y,2 bulan
3770,KT2029,5 Mbps,y,2 bulan
3771,JT1133,5 Mbps,y,2 bulan
3772,KI3310,10 Mbps,y,2 bulan
3773,KT2030,5 Mbps,g,
3774,KI3311,5 Mbps,y,2 bulan
3775,KT2031,5 Mbps,p,
3776,KP2120,5 Mbps,y,2 bulan
3777,KP2121,10 Mbps,y,2 bulan
3778,KP2122,5 Mbps,y,2 bulan
3779,KP2124,5 Mbps,y,2 bulan
3780,KP2130,5 Mbps,y,2 bulan
3781,KI3313,10 Mbps,y,2 bulan
3782,KN0604,5 Mbps,y,2 bulan
3783,KP2134,10 Mbps,y,2 bulan
3784,KD1777,5 Mbps,y,2 bulan
3785,KI3317,10 Mbps,y,2 bulan
3786,KI3319,5 Mbps,n,2 bulan
3787,KT2040,10 Mbps,y,2 bulan
3788,JT1143,10 Mbps,y,2 bulan
3789,KN0605,10 Mbps,y,2 bulan
3790,KP2141,5 Mbps,y,2 bulan
3791,KP2142,5 Mbps,y,2 bulan
3792,JT1144,5 Mbps,y,2 bulan
3793,KP2146,5 Mbps,y,2 bulan
3794,STKN0002,30 Mbps,y,2 bulan
3795,AT0025,10 Mbps,y,2 bulan
3796,KD1783,10 Mbps,y,2 bulan
3797,KP2151,5 Mbps,y,2 bulan
3798,STKP0005,100 Mbps,y,2 bulan
3799,KT2043,10 Mbps,y,2 bulan
3800,KP2152,10 Mbps,y,2 bulan
3801,STKN0003,30 Mbps,n,2 bulan
3802,KP2154,10 Mbps,y,2 bulan
3803,KT2044,10 Mbps,y,2 bulan
3804,KD1785,5 Mbps,y,2 bulan
3805,KD1786,10 Mbps,y,2 bulan
3806,JT1149,5 Mbps,y,2 bulan
3807,STKD0001,100 Mbps,y,2 bulan
3808,STKD0002,100 Mbps,y,2 bulan
3809,KP2156,10 Mbps,y,2 bulan
3810,KT2045,10 Mbps,y,2 bulan
3811,STKD0005,100 Mbps,y,2 bulan
3812,KI3323,10 Mbps,y,2 bulan
3813,KP2160,5 Mbps,y,2 bulan
3814,KN0609,10 Mbps,y,2 bulan
3815,KI3325,10 Mbps,g,
3816,STKN0006,100 Mbps,y,2 bulan
3817,KI3327,10 Mbps,y,2 bulan
3818,KP2163,5 Mbps,y,2 bulan
3819,KP2164,5 Mbps,y,2 bulan
3820,KT2054,10 Mbps,y,2 bulan
3821,JT1154,10 Mbps,y,2 bulan
3822,STKP0009,100 Mbps,y,2 bulan
3823,KT2055,10 Mbps,y,2 bulan
3824,KP2174,5 Mbps,y,2 bulan
3825,KT2057,5 Mbps,y,2 bulan
3826,KP2176,10 Mbps,y,2 bulan
3827,KD1798,5 Mbps,y,2 bulan
3828,KI3331,5 Mbps,y,2 bulan
3829,KI3334,15 Mbps,n,2 bulan
3830,KD1801,5 Mbps,y,2 bulan
3831,JT1159,5 Mbps,y,2 bulan
3832,KD1803,5 Mbps,y,2 bulan
3833,KN0612,5 Mbps,y,2 bulan
3834,KI3339,15 Mbps,y,2 bulan
3835,KP2188,5 Mbps,y,2 bulan
3836,STJT0008,100 Mbps,y,2 bulan
3837,STKP0011,100 Mbps,y,2 bulan
3838,STKP0012,100 Mbps,y,2 bulan
3839,KT2066,10 Mbps,y,2 bulan
3840,STJT0009,100 Mbps,g,
3841,STJT0010,100 Mbps,n,2 bulan
3842,KT2067,50 Mbps,y,1 bulan
3843,KT2068,5 Mbps,y,2 bulan
3844,KP2194,30 Mbps,g,
3845,KD1806,5 Mbps,y,2 bulan
3846,KT2071,5 Mbps,y,2 bulan
3847,STKT0011,30 Mbps,y,2 bulan
3848,STKP0015,100 Mbps,g,
3849,KT2072,15 Mbps,y,1 bulan
3850,STKP0016,100 Mbps,y,2 bulan
3851,KP2197,100 Mbps,g,
3852,KI3348,15 Mbps,y,2 bulan
3853,KI3349,10 Mbps,g,
3854,KI3350,5 Mbps,y,1 bulan
3855,STJT0013,100 Mbps,y,1 bulan
3856,KP2199,5 Mbps,y,2 bulan
3857,KT2074,5 Mbps,y,2 bulan
3858,KD1809,15 Mbps,p,
3859,STKP0018,100 Mbps,y,1 bulan
3860,KI3352,5 Mbps,y,1 bulan
3861,KT2075,10 Mbps,y,1 bulan
3862,STKP0019,100 Mbps,y,1 bulan
3863,STJT0014,30 Mbps,y,1 bulan
3864,STJT0015,30 Mbps,y,1 bulan
3865,KP2200,5 Mbps,y,1 bulan
3866,KT2077,10 Mbps,p,
3867,KT2079,5 Mbps,y,1 bulan
3868,STKI0005,30 Mbps,g,
3869,KP2204,5 Mbps,y,1 bulan
3870,KT2081,5 Mbps,y,1 bulan
3871,KT2082,10 Mbps,y,1 bulan
3872,KI3356,10 Mbps,y,1 bulan
3873,KD1812,5 Mbps,y,1 bulan
3874,JT1169,10 Mbps,y,1 bulan
3875,KT2083,20 Mbps,y,1 bulan
3876,KP2209,5 Mbps,y,1 bulan
3877,KI3357,5 Mbps,y,1 bulan
3878,KP2213,10 Mbps,y,1 bulan
3879,STKI0007,100 Mbps,y,1 bulan
3880,KP2216,5 Mbps,y,1 bulan
3881,KD1814,5 Mbps,y,1 bulan
3882,STKN0013,30 Mbps,y,1 bulan
3883,KP2221,5 Mbps,y,1 bulan
3884,KN0617,10 Mbps,y,1 bulan
3885,KD1819,5 Mbps,y,1 bulan
3886,STKN0014,100 Mbps,y,1 bulan
3887,STKT0015,100 Mbps,y,1 bulan
3888,KT2087,5 Mbps,y,1 bulan
3889,KP2225,5 Mbps,b,
3890,STKD0014,100 Mbps,n,1 bulan
3891,KT2088,5 Mbps,y,1 bulan
3892,KT2089,10 Mbps,y,1 bulan
3893,KP2228,10 Mbps,y,1 bulan
3894,KT2090,10 Mbps,y,1 bulan
3895,KN0618,10 Mbps,g,
3896,KN0619,5 Mbps,y,1 bulan
3897,KI3366,10 Mbps,y,1 bulan
3898,KD1820,10 Mbps,y,1 bulan
3899,KI3367,5 Mbps,y,1 bulan
3900,STKT0018,100 Mbps,y,1 bulan
3901,KP2231,5 Mbps,y,1 bulan
3902,KP2232,5 Mbps,y,1 bulan
3903,KP2233,5 Mbps,y,1 bulan
3904,KT2091,5 Mbps,y,1 bulan
3905,KI3368,5 Mbps,y,1 bulan
3906,KD1824,10 Mbps,y,1 bulan
3907,KT2094,10 Mbps,y,1 bulan
3908,KN0621,5 Mbps,y,1 bulan
3909,KT2095,5 Mbps,y,1 bulan
3910,KI3371,10 Mbps,y,1 bulan
3911,STJT0019,100 Mbps,y,1 bulan
3912,KT2096,5 Mbps,y,1 bulan
3913,KN0623,5 Mbps,y,1 bulan
3914,STKI0011,100 Mbps,y,1 bulan
3915,KD1826,5 Mbps,y,1 bulan
3916,KP2245,5 Mbps,y,1 bulan
3917,KN0624,5 Mbps,y,1 bulan
3918,KI3372,5 Mbps,y,1 bulan
3919,STKP0027,100 Mbps,n,1 bulan
3920,KP2246,10 Mbps,y,1 bulan
3921,KP2247,5 Mbps,y,1 bulan
3922,KT2099,10 Mbps,y,1 bulan
3923,STKN0015,15 Mbps,y,1 bulan
3924,KP2249,10 Mbps,g,
3925,KP2250,10 Mbps,y,1 bulan
3926,KP2251,20 Mbps,y,1 bulan
3927,KP2252,5 Mbps,y,1 bulan
3928,KT2102,10 Mbps,y,1 bulan
3929,JT1177,10 Mbps,y,1 bulan
3930,KP2255,10 Mbps,y,1 bulan
3931,KT2103,10 Mbps,y,1 bulan
3932,KP2257,10 Mbps,y,1 bulan
3933,KT2104,5 Mbps,y,1 bulan
3934,KI3376,10 Mbps,y,1 bulan
3935,KN0626,5 Mbps,y,1 bulan
3936,STKN0016,100 Mbps,y,1 bulan
3937,KI3378,15 Mbps,y,1 bulan
3938,KD1832,10 Mbps,y,1 bulan
3939,KN0627,10 Mbps,y,1 bulan
3940,KN0628,5 Mbps,y,1 bulan
3941,KI3384,10 Mbps,y,1 bulan
3942,KP2271,10 Mbps,g,
3943,KP2272,10 Mbps,g,
3944,KP2273,10 Mbps,y,1 bulan
3945,KI3385,10 Mbps,y,1 bulan
3946,KN0629,10 Mbps,y,1 bulan
3947,KT2111,10 Mbps,y,1 bulan
3948,KI3386,10 Mbps,y,1 bulan
3949,KP2279,15 Mbps,y,1 bulan
3950,KT2112,10 Mbps,y,1 bulan
3951,STKD0017,100 Mbps,y,1 bulan
3952,STJT0022,100 Mbps,y,1 bulan
3953,KI3388,5 Mbps,y,1 bulan
3954,KP2286,5 Mbps,y,1 bulan
3955,KP2288,5 Mbps,y,1 bulan
3956,KD1841,5 Mbps,y,1 bulan
3957,KP2291,5 Mbps,y,1 bulan
3958,KT2115,5 Mbps,y,1 bulan
3959,KT2117,5 Mbps,y,1 bulan
3960,STKP0031,100 Mbps,y,1 bulan
3961,KI3391,10 Mbps,y,1 bulan
3962,KP2297,5 Mbps,y,1 bulan
3963,JT1186,15 Mbps,y,1 bulan
3964,KI3392,10 Mbps,y,1 bulan
3965,KP2299,5 Mbps,y,1 bulan
3966,STKP0032,100 Mbps,y,1 bulan
3967,JT1188,5 Mbps,y,1 bulan
3968,KT2120,10 Mbps,y,1 bulan
3969,KI3394,10 Mbps,y,1 bulan
3970,KT2121,20 Mbps,y,1 bulan
3971,STJT0024,100 Mbps,y,1 bulan
3972,KN0632,50 Mbps,n,1 bulan
3973,KP2307,5 Mbps,y,1 bulan
3974,KP2308,10 Mbps,y,1 bulan
3975,AT0026,15 Mbps,g,
3976,KT2127,15 Mbps,y,1 bulan
3977,STKP0034,100 Mbps,y,1 bulan
3978,AT0027,10 Mbps,y,1 bulan
3979,STKT0020,100 Mbps,y,1 bulan
3980,KP2312,15 Mbps,y,1 bulan
3981,KP2313,15 Mbps,g,
3982,KI3398,10 Mbps,p,
3983,KP2314,10 Mbps,y,1 bulan
3984,KP2317,10 Mbps,y,1 bulan
3985,KP2318,5 Mbps,y,1 bulan
3986,STKP0036,100 Mbps,y,1 bulan
3987,KT2132,10 Mbps,y,1 bulan
3988,KI3401,10 Mbps,y,0 bulan
3989,STKT0021,100 Mbps,y,1 bulan
3990,STKP0037,30 Mbps,y,1 bulan
3991,KT2134,15 Mbps,n,0 bulan
3992,KT2135,5 Mbps,y,0 bulan
3993,STJT0025,100 Mbps,y,0 bulan
3994,KI3403,5 Mbps,y,0 bulan
3995,KP2332,15 Mbps,y,0 bulan
3996,STKP0039,100 Mbps,y,0 bulan
3997,KD1851,10 Mbps,y,0 bulan
3998,KP2334,5 Mbps,y,0 bulan
3999,STKN0017,100 Mbps,p,
4000,KI3404,10 Mbps,y,0 bulan
4001,KP2337,10 Mbps,y,0 bulan
4002,STJT0026,100 Mbps,y,0 bulan
4003,KP2340,5 Mbps,y,0 bulan
4004,KD1852,5 Mbps,y,0 bulan
4005,STKI0015,100 Mbps,g,
4006,KI3406,15 Mbps,y,0 bulan
4007,KP2345,5 Mbps,y,0 bulan
4008,KT2140,5 Mbps,y,0 bulan
4009,KT2141,5 Mbps,y,0 bulan
4010,KP2346,5 Mbps,y,0 bulan
4011,JT1199,10 Mbps,y,0 bulan
4012,KT2142,5 Mbps,y,0 bulan
4013,STJT0029,15 Mbps,y,0 bulan
4014,STKP0043,100 Mbps,g,
4015,KP2359,5 Mbps,y,0 bulan
4016,KD1854,5 Mbps,y,0 bulan
4017,KN0641,5 Mbps,y,0 bulan
4018,KP2362,5 Mbps,y,0 bulan
4019,KP2364,5 Mbps,y,0 bulan
4020,JT1204,5 Mbps,y,0 bulan
4021,KP2365,10 Mbps,y,0 bulan
4022,KP2366,5 Mbps,y,0 bulan
4023,STJT0030,100 Mbps,y,0 bulan
4024,STKT0025,100 Mbps,y,0 bulan
4025,KT2150,10 Mbps,y,0 bulan
4026,STKP0046,100 Mbps,y,0 bulan
4027,KI3414,10 Mbps,g,0 bulan
4028,KP2368,5 Mbps,y,0 bulan
4029,KN0643,5 Mbps,y,0 bulan
4030,KT2151,10 Mbps,y,0 bulan
4031,KN0645,5 Mbps,y,0 bulan
4032,KD1863,10 Mbps,g,
4033,KD1864,15 Mbps,y,0 bulan
4034,KN0646,60 Mbps,y,0 bulan
4035,KN0647,30 Mbps,y,0 bulan
4036,KP2376,5 Mbps,y,0 bulan
4037,KT2155,5 Mbps,y,0 bulan
4038,STKI0016,100 Mbps,y,0 bulan
4039,STKI0017,100 Mbps,y,0 bulan
4040,STJT0031,30 Mbps,y,0 bulan
4041,KN0648,5 Mbps,y,0 bulan
4042,KP2383,5 Mbps,y,0 bulan
4043,KP2386,5 Mbps,y,0 bulan
4044,KI3423,10 Mbps,y,0 bulan
4045,KI3424,5 Mbps,y,0 bulan
4046,KT2160,10 Mbps,y,0 bulan
4047,JT1215,15 Mbps,y,0 bulan
4048,KP2390,5 Mbps,y,0 bulan
4049,STKI0018,100 Mbps,b,
4050,KD1866,5 Mbps,y,0 bulan
4051,KI3425,10 Mbps,y,0 bulan
4052,KT2161,5 Mbps,y,0 bulan
4053,JT1217,5 Mbps,y,0 bulan
4054,JT1218,5 Mbps,y,0 bulan
4055,KD1867,5 Mbps,y,0 bulan
4056,KI3428,10 Mbps,y,0 bulan
4057,KI3429,5 Mbps,y,0 bulan
4058,KI3430,15 Mbps,y,0 bulan
4059,JT1221,10 Mbps,y,0 bulan
4060,KI3431,10 Mbps,y,0 bulan
4061,STKI0019,100 Mbps,y,0 bulan
4062,KP2399,10 Mbps,y,0 bulan
4063,JT1223,15 Mbps,y,0 bulan
4064,JT1225,5 Mbps,y,0 bulan
4065,KN0650,5 Mbps,y,0 bulan
4066,KP2401,5 Mbps,y,0 bulan
4067,STKP0053,100 Mbps,y,0 bulan
4068,STKP0054,100 Mbps,y,0 bulan
4069,STKT0026,100 Mbps,y,0 bulan
4070,KT2169,10 Mbps,y,0 bulan
4071,KT2170,5 Mbps,y,0 bulan
4072,KT2173,10 Mbps,y,0 bulan
4073,KT2174,5 Mbps,y,0 bulan
4074,STKI0021,100 Mbps,y,0 bulan
4075,JT1229,10 Mbps,y,0 bulan
4076,KT2177,10 Mbps,y,0 bulan
4077,KP2410,5 Mbps,y,0 bulan
4078,KP2411,10 Mbps,y,0 bulan
4079,KT2181,5 Mbps,y,0 bulan
4080,KP2418,5 Mbps,y,0 bulan
4081,IRS123,5 Mbps,p,
4082,KT2183,10 Mbps,b,
4083,JT1232,5 Mbps,y,0 bulan
4084,KI3441,10 Mbps,p,
4085,JT1233,15 Mbps,y,0 bulan
4086,KT2188,5 Mbps,y,0 bulan
4087,KI3442,10 Mbps,y,0 bulan
4088,JT1234,10 Mbps,y,0 bulan
4089,KN0655,10 Mbps,y,0 bulan
4090,KN0656,10 Mbps,y,0 bulan
4091,JT1236,10 Mbps,b,
4092,JT1237,10 Mbps,y,0 bulan
4093,KP2434,10 Mbps,y,0 bulan
4094,KP2440,10 Mbps,y,0 bulan
4095,KI3446,15 Mbps,y,0 bulan
4096,KP2444,10 Mbps,y,0 bulan
4097,KP2446,5 Mbps,y,0 bulan
4098,STKN0023,100 Mbps,p,
4099,JT1239,10 Mbps,b,
4100,KT2195,10 Mbps,b,
